scanner,original,processed,noise
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_25.tif,processed/images/official_scans__s1_25.png,processed/noise_maps/official_scans__s1_25_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_38.tif,processed/images/official_scans__s1_38.png,processed/noise_maps/official_scans__s1_38_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_42.tif,processed/images/official_scans__s1_42.png,processed/noise_maps/official_scans__s1_42_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_44.tif,processed/images/official_scans__s1_44.png,processed/noise_maps/official_scans__s1_44_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_5.tif,processed/images/official_scans__s1_5.png,processed/noise_maps/official_scans__s1_5_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_65.tif,processed/images/official_scans__s1_65.png,processed/noise_maps/official_scans__s1_65_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_67.tif,processed/images/official_scans__s1_67.png,processed/noise_maps/official_scans__s1_67_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_78.tif,processed/images/official_scans__s1_78.png,processed/noise_maps/official_scans__s1_78_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_87.tif,processed/images/official_scans__s1_87.png,processed/noise_maps/official_scans__s1_87_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_91.tif,processed/images/official_scans__s1_91.png,processed/noise_maps/official_scans__s1_91_noise.png
official_scans,raw\official_scans\Official_10\Canon120-1\150\s1_97.tif,processed/images/official_scans__s1_97.png,processed/noise_maps/official_scans__s1_97_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_14.tif,processed/images/official_scans__s2_14.png,processed/noise_maps/official_scans__s2_14_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_15.tif,processed/images/official_scans__s2_15.png,processed/noise_maps/official_scans__s2_15_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_19.tif,processed/images/official_scans__s2_19.png,processed/noise_maps/official_scans__s2_19_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_21.tif,processed/images/official_scans__s2_21.png,processed/noise_maps/official_scans__s2_21_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_24.tif,processed/images/official_scans__s2_24.png,processed/noise_maps/official_scans__s2_24_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_27.tif,processed/images/official_scans__s2_27.png,processed/noise_maps/official_scans__s2_27_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_29.tif,processed/images/official_scans__s2_29.png,processed/noise_maps/official_scans__s2_29_noise.png
official_scans,raw\official_scans\Official_10\Canon120-2\150\s2_30.tif,processed/images/official_scans__s2_30.png,processed/noise_maps/official_scans__s2_30_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_11.tif,processed/images/official_scans__s4_11.png,processed/noise_maps/official_scans__s4_11_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_13.tif,processed/images/official_scans__s4_13.png,processed/noise_maps/official_scans__s4_13_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_16.tif,processed/images/official_scans__s4_16.png,processed/noise_maps/official_scans__s4_16_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_18.tif,processed/images/official_scans__s4_18.png,processed/noise_maps/official_scans__s4_18_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_22.tif,processed/images/official_scans__s4_22.png,processed/noise_maps/official_scans__s4_22_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_23.tif,processed/images/official_scans__s4_23.png,processed/noise_maps/official_scans__s4_23_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_24.tif,processed/images/official_scans__s4_24.png,processed/noise_maps/official_scans__s4_24_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_26.tif,processed/images/official_scans__s4_26.png,processed/noise_maps/official_scans__s4_26_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_27.tif,processed/images/official_scans__s4_27.png,processed/noise_maps/official_scans__s4_27_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_28.tif,processed/images/official_scans__s4_28.png,processed/noise_maps/official_scans__s4_28_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_29.tif,processed/images/official_scans__s4_29.png,processed/noise_maps/official_scans__s4_29_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_32.tif,processed/images/official_scans__s4_32.png,processed/noise_maps/official_scans__s4_32_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_33.tif,processed/images/official_scans__s4_33.png,processed/noise_maps/official_scans__s4_33_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_34.tif,processed/images/official_scans__s4_34.png,processed/noise_maps/official_scans__s4_34_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_35.tif,processed/images/official_scans__s4_35.png,processed/noise_maps/official_scans__s4_35_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_37.tif,processed/images/official_scans__s4_37.png,processed/noise_maps/official_scans__s4_37_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_38.tif,processed/images/official_scans__s4_38.png,processed/noise_maps/official_scans__s4_38_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_39.tif,processed/images/official_scans__s4_39.png,processed/noise_maps/official_scans__s4_39_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_40.tif,processed/images/official_scans__s4_40.png,processed/noise_maps/official_scans__s4_40_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_42.tif,processed/images/official_scans__s4_42.png,processed/noise_maps/official_scans__s4_42_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_43.tif,processed/images/official_scans__s4_43.png,processed/noise_maps/official_scans__s4_43_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_45.tif,processed/images/official_scans__s4_45.png,processed/noise_maps/official_scans__s4_45_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_46.tif,processed/images/official_scans__s4_46.png,processed/noise_maps/official_scans__s4_46_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_47.tif,processed/images/official_scans__s4_47.png,processed/noise_maps/official_scans__s4_47_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_48.tif,processed/images/official_scans__s4_48.png,processed/noise_maps/official_scans__s4_48_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_50.tif,processed/images/official_scans__s4_50.png,processed/noise_maps/official_scans__s4_50_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_51.tif,processed/images/official_scans__s4_51.png,processed/noise_maps/official_scans__s4_51_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_52.tif,processed/images/official_scans__s4_52.png,processed/noise_maps/official_scans__s4_52_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_54.tif,processed/images/official_scans__s4_54.png,processed/noise_maps/official_scans__s4_54_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_55.tif,processed/images/official_scans__s4_55.png,processed/noise_maps/official_scans__s4_55_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_56.tif,processed/images/official_scans__s4_56.png,processed/noise_maps/official_scans__s4_56_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_57.tif,processed/images/official_scans__s4_57.png,processed/noise_maps/official_scans__s4_57_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_58.tif,processed/images/official_scans__s4_58.png,processed/noise_maps/official_scans__s4_58_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_59.tif,processed/images/official_scans__s4_59.png,processed/noise_maps/official_scans__s4_59_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_60.tif,processed/images/official_scans__s4_60.png,processed/noise_maps/official_scans__s4_60_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_62.tif,processed/images/official_scans__s4_62.png,processed/noise_maps/official_scans__s4_62_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_64.tif,processed/images/official_scans__s4_64.png,processed/noise_maps/official_scans__s4_64_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_65.tif,processed/images/official_scans__s4_65.png,processed/noise_maps/official_scans__s4_65_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_66.tif,processed/images/official_scans__s4_66.png,processed/noise_maps/official_scans__s4_66_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_67.tif,processed/images/official_scans__s4_67.png,processed/noise_maps/official_scans__s4_67_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_68.tif,processed/images/official_scans__s4_68.png,processed/noise_maps/official_scans__s4_68_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_70.tif,processed/images/official_scans__s4_70.png,processed/noise_maps/official_scans__s4_70_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_71.tif,processed/images/official_scans__s4_71.png,processed/noise_maps/official_scans__s4_71_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_72.tif,processed/images/official_scans__s4_72.png,processed/noise_maps/official_scans__s4_72_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_73.tif,processed/images/official_scans__s4_73.png,processed/noise_maps/official_scans__s4_73_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_74.tif,processed/images/official_scans__s4_74.png,processed/noise_maps/official_scans__s4_74_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_75.tif,processed/images/official_scans__s4_75.png,processed/noise_maps/official_scans__s4_75_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_76.tif,processed/images/official_scans__s4_76.png,processed/noise_maps/official_scans__s4_76_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_77.tif,processed/images/official_scans__s4_77.png,processed/noise_maps/official_scans__s4_77_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_78.tif,processed/images/official_scans__s4_78.png,processed/noise_maps/official_scans__s4_78_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_79.tif,processed/images/official_scans__s4_79.png,processed/noise_maps/official_scans__s4_79_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_80.tif,processed/images/official_scans__s4_80.png,processed/noise_maps/official_scans__s4_80_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_81.tif,processed/images/official_scans__s4_81.png,processed/noise_maps/official_scans__s4_81_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_82.tif,processed/images/official_scans__s4_82.png,processed/noise_maps/official_scans__s4_82_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_83.tif,processed/images/official_scans__s4_83.png,processed/noise_maps/official_scans__s4_83_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_84.tif,processed/images/official_scans__s4_84.png,processed/noise_maps/official_scans__s4_84_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_85.tif,processed/images/official_scans__s4_85.png,processed/noise_maps/official_scans__s4_85_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_86.tif,processed/images/official_scans__s4_86.png,processed/noise_maps/official_scans__s4_86_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_87.tif,processed/images/official_scans__s4_87.png,processed/noise_maps/official_scans__s4_87_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_88.tif,processed/images/official_scans__s4_88.png,processed/noise_maps/official_scans__s4_88_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_89.tif,processed/images/official_scans__s4_89.png,processed/noise_maps/official_scans__s4_89_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_90.tif,processed/images/official_scans__s4_90.png,processed/noise_maps/official_scans__s4_90_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_91.tif,processed/images/official_scans__s4_91.png,processed/noise_maps/official_scans__s4_91_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_92.tif,processed/images/official_scans__s4_92.png,processed/noise_maps/official_scans__s4_92_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_93.tif,processed/images/official_scans__s4_93.png,processed/noise_maps/official_scans__s4_93_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_94.tif,processed/images/official_scans__s4_94.png,processed/noise_maps/official_scans__s4_94_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_95.tif,processed/images/official_scans__s4_95.png,processed/noise_maps/official_scans__s4_95_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_96.tif,processed/images/official_scans__s4_96.png,processed/noise_maps/official_scans__s4_96_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_98.tif,processed/images/official_scans__s4_98.png,processed/noise_maps/official_scans__s4_98_noise.png
official_scans,raw\official_scans\Official_10\Canon9000-1\300\s4_99.tif,processed/images/official_scans__s4_99.png,processed/noise_maps/official_scans__s4_99_noise.png
